id,name
132360801,"LIU (Local Investigation Unit)"
132350801,"LIU (Local Investigation Unit)"
132370801,"LIU (Local Investigation Unit)"
132380801,"LIU (Local Investigation Unit)"
132390801,"LIU (Local Investigation Unit)"
139630801,"LIU (Local Investigation Unit)"
13223051,"LOHARU"
13257028,"MACHHROLI"
13231062,"MADHUBAN"
132331301,"MAHENDERGARH - CRIME CELL"
132331401,"MAHENDERGARH - DISTRICT CID"
132331701,"MAHENDERGARH - DISTRICT CONTROL ROOM (DCR)"
132332001,"MAHENDERGARH - DISTRICT SPECIAL CELL"
132331201,"MAHENDERGARH - ECONOMIC OFFENCES WING (EOW)"
132332101,"MAHENDERGARH - MODUS OPERANDI CELL"
132332401,"MAHENDERGARH - OPERATIONS CELL"
132331501,"MAHENDERGARH - WOMEN CHILD SUPPORT UNIT (WCSU)"
13221049,"MAHESH NAGAR"
13227065,"MANESAR"
13235051,"MANSA DEVI COMPLEX"
13234018,"MATLAUDA"
13237045,"MEHAM"
13227098,"METRO"
13225100,"Metro Police Station Faridabad"
132581301,"MEWAT - CRIME CELL"
132581401,"MEWAT - DISTRICT CID"
132581701,"MEWAT - DISTRICT CONTROL ROOM (DCR)"
132582001,"MEWAT - DISTRICT SPECIAL CELL"
132581201,"MEWAT - ECONOMIC OFFENCES WING (EOW)"
132582101,"MEWAT - MODUS OPERANDI CELL"
132582401,"MEWAT - OPERATIONS CELL"
132581501,"MEWAT - WOMEN CHILD SUPPORT UNIT (WCSU)"
13234077,"Model Town Panipat"
13236035,"MODEL TOWN REWARI"
5000004598,"Moginand Panchkula"
13239060,"MOOHANA"
13225061,"MUJESAR"
13221050,"MULLANA"
13231086,"MUNAK, KARNAL"
13260084,"MUNDKATI"
13239061,"MURTHAL"
13221054,"NAGGAL"
13227068,"NAGINA"
13258068,"NAGINA"
13233051,"NANGAL CHAUDHRI"
13221055,"NARAINGARH"
13229071,"NARNAUND"
132610405,"Narnaund CIA Staff"
13230028,"NARWANA CITY"
13230031,"NARWANA SADAR"
13238053,"NATHU SARAI CHOPTA"
13227099,"NEW COLONY"
13231085,"NIGDHU KARNAL"
13231065,"NISSING"
13233009,"NIZAMPUR"
13235072,"Nodal Cyber Crime Police Station, Haryana"
13227071,"NUH"
13238055,"ODHAN"
13265005,"ODHAN"
130316,"Office of Commissioner of Police, Sonipat"
13227043,"OLD GURGAON"
13234021,"Old Industrial Panipat"
132300408,"OSI Branch DPO Jind"
13237034,"P.G.I.M.S. ROHTAK"
5000001665,"P/DSP"
13227080,"PALAM VIHAR"
13225096,"PALLA"
132601301,"PALWAL - CRIME CELL"
132601401,"PALWAL - DISTRICT CID"
132601701,"PALWAL - DISTRICT CONTROL ROOM (DCR)"
132602001,"PALWAL - DISTRICT SPECIAL CELL"
132601201,"PALWAL - ECONOMIC OFFENCES WING (EOW)"
132602101,"PALWAL - MODUS OPERANDI CELL"
132602401,"PALWAL - OPERATIONS CELL"
132601501,"PALWAL - WOMEN CHILD SUPPORT UNIT (WCSU)"
13225071,"PALWAL CITY"
13225081,"PALWAL SADAR"
13221062,"PANCHKULA"
132351301,"PANCHKULA - CRIME CELL"
132351401,"PANCHKULA - DISTRICT CID"
132351701,"PANCHKULA - DISTRICT CONTROL ROOM (DCR)"
132352001,"PANCHKULA - DISTRICT SPECIAL CELL"
132351201,"PANCHKULA - ECONOMIC OFFENCES WING (EOW)"
132352101,"PANCHKULA - MODUS OPERANDI CELL"
132352401,"PANCHKULA - OPERATIONS CELL"
132351501,"PANCHKULA - WOMEN CHILD SUPPORT UNIT (WCSU)"
13221063,"PANCHKULA SEC-19"
13235063,"PANCHKULA SECTOR-19"
13235062,"PANCHKULA SECTOR-5"
132341301,"PANIPAT - CRIME CELL"
132341401,"PANIPAT - DISTRICT CID"
132341701,"PANIPAT - DISTRICT CONTROL ROOM (DCR)"
132342001,"PANIPAT - DISTRICT SPECIAL CELL"
132341201,"PANIPAT - ECONOMIC OFFENCES WING (EOW)"
132342101,"PANIPAT - MODUS OPERANDI CELL"
132342401,"PANIPAT - OPERATIONS CELL"
132341501,"PANIPAT - WOMEN CHILD SUPPORT UNIT (WCSU)"
13234025,"PANIPAT CITY"
13234027,"PANIPAT SADAR"
13221064,"PANJOKHRA"
13221068,"PARAO AMBALA CANTT"
13227081,"PATAUDI"
13232051,"PEHOWA"
130204,"PHQ-Complaint Branch"
130208,"PHQ-CVO Cell"
130207,"PHQ-NRI Cell"
130205,"PHQ-SJW"
130206,"PHQ-WSC"
13230035,"PILLU KHERA"
13258034,"PINANGWA"
13235061,"PINJORE"
13221061,"PINJORE"
132380606,"PO STAFF SIRSA"
13234028,"Police Station Tehsil Camp Panipat"
13238074,"Police Station,Civil Line Sirsa"
13225099,"Polilce Station B.P.T.P."
13240038,"PRATAP NAGAR"
13258031,"PS Akera"
13258032,"PS City Firozpur Jhirka"
13258033,"PS City Punhana"
13225103,"PS Cyber Crime Ballabgarh"
13225102,"PS Cyber Crime Central"
13225101,"PS Cyber Crime NIT"
13258096,"PS Cyber Crime Nuh(Mewat)"
13259008,"PS Cyber Crime, Charkhi Dadri"
13260086,"PS Cyber Crime, District Palwal"
13261007,"PS CYBER CRIME, HANSI"
13257032,"PS Cyber Jhajjar"
13227113,"PS Cyber Manesar"
13239087,"PS Cyber Sonipat"
13227115,"PS Cyber South"
13227114,"PS Cyber West"
13230064,"PS Cyber, District Jind"
13264722,"PS HSEnB Bhiwani"
13264720,"PS HSEnB Charkhi Dadri"
13264715,"PS HSEnB Fatehabad"
13264719,"PS HSEnB Jhajjar"
13264718,"PS HSEnB Kaithal"
13264709,"PS HSEnB Kurukshetra"
13264714,"PS HSEnB Mahendergarh"
13264713,"PS HSEnB Nuh"
13264712,"PS HSEnB Palwal"
13264710,"PS HSEnB Panchkula"
13264717,"PS HSEnB Panipat"
13264716,"PS HSEnB Sirsa"
13264721,"PS HSEnB Sonipat"
13264711,"PS HSEnB Yamunanagar"
13223083,"PS INDUSTRIAL AREA, BHIWANI"
13258030,"PS Mohammadpur Ahir"
13258097,"PS Traffic (KMP) Dhulawat"
13261006,"PS Traffic Hansi"
13228036,"PUNDRI"
13227084,"PUNHANA"
13258084,"PUNHANA"
13237033,"PURANI SABZI MANDI ROHTAK"
13234074,"Quilla Panipat"
13240041,"RADAUR"
13239066,"RAI"
13235065,"RAIPUR RANI"
13221065,"RAIPUR RANI"
13228046,"RAJAUND"
13227075,"RAJENDRA PARK"
13231083,"RAM NAGAR KARNAL"
13236051,"RAMPURA"
13238061,"RANIA"
13256021,"RATTIA"
13820005,"REWARI"
132361301,"REWARI - CRIME CELL"
132361401,"REWARI - DISTRICT CID"
132361701,"REWARI - DISTRICT CONTROL ROOM (DCR)"
132362001,"REWARI - DISTRICT SPECIAL CELL"
132361201,"REWARI - ECONOMIC OFFENCES WING (EOW)"
132362101,"REWARI - MODUS OPERANDI CELL"
132362401,"REWARI - OPERATIONS CELL"
132361501,"REWARI - WOMEN CHILD SUPPORT UNIT (WCSU)"
13236050,"REWARI CITY"
13236055,"REWARI SADAR"
13236056,"ROHADAI"
13820003,"ROHTAK"
132371301,"ROHTAK - CRIME CELL"
132371401,"ROHTAK - DISTRICT CID"
132371701,"ROHTAK - DISTRICT CONTROL ROOM (DCR)"
132372001,"ROHTAK - DISTRICT SPECIAL CELL"
132371201,"ROHTAK - ECONOMIC OFFENCES WING (EOW)"
132372101,"ROHTAK - MODUS OPERANDI CELL"
132372401,"ROHTAK - OPERATIONS CELL"
132371501,"ROHTAK - WOMEN CHILD SUPPORT UNIT (WCSU)"
13237061,"ROHTAK CITY"
13237062,"ROHTAK CIVIL LINES"
5000000743,"ROHTAK RANGE"
5000000744,"ROHTAK RANGE ,ROHTAK"
13237065,"ROHTAK SADAR"
13238063,"RORI"
13265006,"RORI"
13258038,"ROZKA MEO"
132300407,"RTI Branch DPO Jind"
13225065,"S.G.M. NAGAR (SANJAY GANDHI MEMORIAL NAGAR)"
5000001667,"S.P."
13257020,"SADAR BAHADURGARH"
13256023,"SADAR FATEHABAD"
13257010,"SADAR JHAJJAR"
13233035,"SADAR KANINA"
13233082,"SADAR MAHENDERGARH"
13233054,"SADAR NARNAUL"
13258071,"SADAR NUH"
13260081,"SADAR PALWAL"
13258093,"SADAR TAURU"
13256022,"SADAR TOHANA"
13240044,"SADHAURA"
13230051,"SAFIDON"
13221069,"SAHA"
13257021,"SAHLAWAS"
13234071,"SAMALKHA"
13237076,"SAMPLA"
13234003,"SANOLI"
13225087,"SARAI KHAWAJA"
13225088,"SARAN"
13233080,"SATNALI"
13240052,"SEC.17 HUDA, JAGADHRI YAMUNANAGAR"
13236062,"SEC-6, DHARUHERA"
13227106,"SECTOR - 37"
13227103,"SECTOR - 50"
13227104,"SECTOR - 53"
13225089,"SECTOR - 7"
13227101,"SECTOR - 9A"
13234076,"SECTOR 13/17 PANIPAT"
13231084,"SECTOR 32-33 KARNAL"
13257025,"SECTOR-06 BAHADURGRH"
13227085,"SECTOR-10"
13227092,"SECTOR-14, Gurugram"
13235064,"SECTOR-14, PANCHKULA"
13225094,"SECTOR-17"
13227090,"SECTOR-17 / 18"
13235066,"SECTOR-20"
13239009,"SECTOR-27, SONIPAT"
13227097,"SECTOR-29"
13225085,"SECTOR-31 FARIDABAD"
13227087,"SECTOR-40"
13227086,"SECTOR-5, GURGAON"
13225066,"SECTOR-55"
13227088,"SECTOR-56"
13227110,"Sector-65"
13235073,"SECTOR-7, PANCHKULA"
13221072,"SECTOR-9, AMBALA CITY"
132300403,"Senior Citizen Cell DPO Jind"
13232071,"SHAHABAD"
13221067,"SHAHZADPUR"
13237078,"SHIVAJI COLONY"
13227100,"SHIVAJI NAGAR"
132381301,"SIRSA - CRIME CELL"
132381401,"SIRSA - DISTRICT CID"
132381701,"SIRSA - DISTRICT CONTROL ROOM (DCR)"
132382001,"SIRSA - DISTRICT SPECIAL CELL"
132381201,"SIRSA - ECONOMIC OFFENCES WING (EOW)"
132382101,"SIRSA - MODUS OPERANDI CELL"
132382401,"SIRSA - OPERATIONS CELL"
132381501,"SIRSA - WOMEN CHILD SUPPORT UNIT (WCSU)"
13238065,"SIRSA CITY"
13238071,"SIRSA SADAR"
132393002,"SIT Gohana"
132393003,"SIT Sonipat"
13228052,"SIWAN"
13223075,"SIWANI"
13227089,"SOHNA"
132391301,"SONIPAT - CRIME CELL"
132391401,"SONIPAT - DISTRICT CID"
132391701,"SONIPAT - DISTRICT CONTROL ROOM (DCR)"
132392001,"SONIPAT - DISTRICT SPECIAL CELL"
132391201,"SONIPAT - ECONOMIC OFFENCES WING (EOW)"
132392101,"SONIPAT - MODUS OPERANDI CELL"
132392401,"SONIPAT - OPERATIONS CELL"
132391501,"SONIPAT - WOMEN CHILD SUPPORT UNIT (WCSU)"
13239071,"SONIPAT CITY"
13239076,"SONIPAT SADAR"
5000000745,"SOUTH RANGE REWARI"
132350405,"SP,Cyber Crime,Haryana,Panchkula"
132273004,"Special Cell Sec-10"
1322813001,"SPECIAL DETECTIVE UNIT, Kaithal"
132393004,"Special Staff"
132583002,"Special Staff Nuh"
132343003,"Special Staff-1 Panipat"
132343004,"Special Staff-2 Panipat"
13227117,"Special Task Force  Central Unit Gurugram"
13227118,"Special Task Force  Headquarters Gurugram"
13221074,"Special Task Force  Unit Ambala"
13257033,"Special Task Force  Unit Bahadurgarh"
13227116,"Special Task Force  Unit Gurugram"
13229096,"Special Task Force  Unit Hisar"
13231088,"Special Task Force  Unit Karnal"
13260087,"Special Task Force  Unit Palwal"
13237083,"Special Task Force  Unit Rohtak"
13239088,"Special Task Force  Unit Sonipat"
132220401,"State Vigilance & Anti Corruption Bureau, Haryana"
132221301,"STATE VIGILANCE BUREAU - CRIME CELL"
132221401,"STATE VIGILANCE BUREAU - DISTRICT CID"
132221701,"STATE VIGILANCE BUREAU - DISTRICT CONTROL ROOM (DCR)"
132222001,"STATE VIGILANCE BUREAU - DISTRICT SPECIAL CELL"
132221201,"STATE VIGILANCE BUREAU - ECONOMIC OFFENCES WING (EOW)"
132222101,"STATE VIGILANCE BUREAU - MODUS OPERANDI CELL"
132222401,"STATE VIGILANCE BUREAU - OPERATIONS CELL"
132221501,"STATE VIGILANCE BUREAU - WOMEN CHILD SUPPORT UNIT (WCSU)"
13263005,"STF (NDPS) UNIT, SIRSA"
13263003,"STF COBRA UNIT, GURUGRAM"
13263004,"STF HAWK (CYBER CELL), GURUGRAM"
13263006,"STF JAGUAR UNIT, HISAR"
13263001,"STF LEOPARD UNIT, SONIPAT"
13263011,"STF PANTHER UNIT, BAHADURGARH"
13263009,"STF TEAM, NARNAUL"
13263008,"STF TEAM, PANCHKULA"
13263010,"STF TEAM, ROHTAK"
13263012,"STF UNIT AMBALA"
13263014,"STF UNIT CENTRAL HQ GURUGRAM"
13263013,"STF UNIT PALWAL"
13263007,"STF UNIT, KARNAL"
13263002,"STF UNIT-2, SONIPAT"
13265401,"Superintendent of police Dabwali"
132210402,"SUPERINTENDENT OF POLICE, AMBALA"
132230401,"Superintendent of Police, Bhiwani"
132590401,"SUPERINTENDENT OF POLICE, CHARKHI DADRI"
132560401,"Superintendent of Police, Fatehabad"
132260401,"Superintendent of Police, GRP, Ambala Cantt"
13264401,"Superintendent of Police, Haryana State Enforcement Bureau (HSEnB), Panchkula"
1313201,"Superintendent of Police, Haryana State Narcotics Control Bureau,Madhuban Karnal"
132290401,"Superintendent of Police, Hisar"
132570401,"Superintendent of Police, Jhajjar"
132300401,"Superintendent of Police, Jind"
132280401,"Superintendent of Police, Kaithal"
132320401,"Superintendent of Police, Kurukshetra"
132330401,"Superintendent of Police, Mahendragarh"
132580401,"Superintendent of Police, Mewat"
132600401,"Superintendent of Police, Palwal"
132340401,"Superintendent of Police, Panipat"
132360401,"Superintendent of Police, Rewari"
132370401,"Superintendent of Police, Rohtak"
132380401,"Superintendent of Police, Sirsa"
132400401,"Superintendent of Police, YamunaNagar"
132310401,"Superintendent of Police,Karnal"
132610401,"Suprintendent of police, HANSI"
13225090,"SURAJ KUND"
13227091,"SUSHANT LOK"
13231080,"TARAORI"
13227093,"TAURU"
13232073,"THANESAR CITY"
13232076,"THANESAR SADAR"
13225076,"TIGAON"
13228053,"TITRAM"
13223081,"TOSHAM"
13225077,"TRAFFIC"
13223080,"TRAFFIC"
13221070,"TRAFFIC"
13228054,"TRAFFIC"
13229090,"TRAFFIC"
13230056,"TRAFFIC"
13232072,"TRAFFIC"
13231081,"TRAFFIC"
13233081,"TRAFFIC"
13234073,"TRAFFIC"
13260082,"TRAFFIC"
13258092,"TRAFFIC"
13240046,"TRAFFIC"
13256026,"TRAFFIC"
13238072,"TRAFFIC"
13239077,"TRAFFIC"
13237079,"TRAFFIC"
13236061,"TRAFFIC"
13235071,"TRAFFIC"
13227094,"TRAFFIC - I"
13227096,"TRAFFIC - II"
13257024,"TRAFFIC BAHADURGARH"
132270413,"TRAFFIC CHALLAN BRANCH GURUGRAM"
13239008,"TRAFFIC MURTHAL"
13227112,"TRAFFIC PS KMP, GURUGRAM"
139631301,"TRANSPORT DEPT - CRIME CELL"
139631401,"TRANSPORT DEPT - DISTRICT CID"
139631701,"TRANSPORT DEPT - DISTRICT CONTROL ROOM (DCR)"
139632001,"TRANSPORT DEPT - DISTRICT SPECIAL CELL"
139631201,"TRANSPORT DEPT - ECONOMIC OFFENCES WING (EOW)"
139632101,"TRANSPORT DEPT - MODUS OPERANDI CELL"
139632401,"TRANSPORT DEPT - OPERATIONS CELL"
139631501,"TRANSPORT DEPT - WOMEN CHILD SUPPORT UNIT (WCSU)"
13963001,"TRANSPORT DEPT, HARYANA"
13230061,"UCHANA"
13227095,"UDYOG VIHAR"
13229094,"UKLANA"
13241505,"Unit Ambala/Hsncb"
13241513,"Unit Bhiwani/Hsncb"
13241515,"Unit Dabwali/Hsncb"
13241514,"Unit Faridabad/Hsncb"
13241509,"Unit Fatehabad/Hsncb"
13241511,"Unit Gurugram/Hsncb"
13241508,"Unit Hisar/Hsncb"
13241507,"Unit Karnal/Hsncb"
13241506,"Unit Kurukshetra/Hsncb"
13241516,"Unit Rewari/Hsncb"
13241512,"Unit Rohtak/Hsncb"
13241510,"Unit Sirsa/Hsncb"
13229008,"URBAN ESTATE HISAR"
13237080,"URBAN ESTATE ROHTAK"
13260085,"UTAWAR"
1323112901,"Women Cell Karnal"
1322812902,"Women Cell, Kaithal"
132350406,"Women Cell, Panchkula"
132271502,"WOMEN CELL,EAST GURGAON"
132271501,"WOMEN CELL,SOUTH GURGAON"
132271503,"WOMEN CELL,WEST GURGAON"
13239082,"WOMEN POLICE STATION"
13231082,"Women Police Station Assand,Karnal"
13225092,"Women Police Station Ballabgarh"
13238073,"Women Police Station Dabwali,Sirsa"
13265007,"Women Police Station Dabwali,Sirsa"
13227001,"Women Police Station Manesar,Gurugram"
13221071,"WOMEN POLICE STATION NARAINGARH, AMBALA"
13225093,"Women Police Station NIT,Faridabad"
13221004,"WOMEN POLICE STATION, AMBALA"
13223006,"WOMEN POLICE STATION, BHIWANI"
13259001,"Women Police Station, Charkhi Dadri"
13225002,"WOMEN POLICE STATION, FARIDABAD"
13256004,"WOMEN POLICE STATION, FATEHABAD"
13227002,"WOMEN POLICE STATION, GURGAON"
13261001,"Women Police Station, HANSI"
13229002,"WOMEN POLICE STATION, HISSAR"
13257004,"WOMEN POLICE STATION, JHAJJAR"
13230002,"WOMEN POLICE STATION, JIND"
13228006,"WOMEN POLICE STATION, KAITHAL"
13231004,"WOMEN POLICE STATION, KARNAL"
13232023,"WOMEN POLICE STATION, KURUKSHETRA"
13258036,"WOMEN POLICE STATION, MEWAT"
13233004,"WOMEN POLICE STATION, NARNAUL"
13260008,"WOMEN POLICE STATION, PALWAL"
13235019,"WOMEN POLICE STATION, PANCHKULA"
13234004,"WOMEN POLICE STATION, PANIPAT"
13236004,"WOMEN POLICE STATION, REWARI"
13237030,"WOMEN POLICE STATION, ROHTAK"
13238006,"WOMEN POLICE STATION, SIRSA"
13240004,"WOMEN POLICE STATION, YAMUNA NAGAR"
13257031,"WOMEN PS BAHADURGARH,JHAJJAR"
13239086,"Women PS Gohana"
13239083,"WOMEN PS KHANPUR KALAN"
13227111,"Women West Gurugram"
132401301,"YAMUNA NAGAR - CRIME CELL"
132401401,"YAMUNA NAGAR - DISTRICT CID"
132401701,"YAMUNA NAGAR - DISTRICT CONTROL ROOM (DCR)"
132402001,"YAMUNA NAGAR - DISTRICT SPECIAL CELL"
132401201,"YAMUNA NAGAR - ECONOMIC OFFENCES WING (EOW)"
132402101,"YAMUNA NAGAR - MODUS OPERANDI CELL"
132402401,"YAMUNA NAGAR - OPERATIONS CELL"
132401501,"YAMUNA NAGAR - WOMEN CHILD SUPPORT UNIT (WCSU)"
13240050,"YAMUNA NAGAR CITY"
13240051,"YAMUNA NAGAR SADAR"
130201,"Zonal Office"
13233047,"सिटि महेन्दरगढ़"